"Edad","Fuerza","Velocidad","Lesiones","Vision","Resistencia","Agilidad","CapacidadDecision","prediction(DeportePrimario)"
1.4552736662489685,0.968256286470213,-0.6363110585271164,0.7096088037508264,-1.3462506875646487,0.9248709831883964,-0.08236174590720731,1.4705709848046324,"Basketball"
-1.5506692694047435,-1.7346013094110921,0.008022259763665582,0.7096088037508264,1.1781479310346445,0.9248709831883964,-1.3019137432650414,1.3758596956170766,"Rugby"
-1.492862674488326,-1.0588869104407659,-0.6363110585271164,-1.408429635823008,0.3366817248348802,0.9248709831883964,0.4867625195264486,-0.8972112448842667,"Futbol"
0.18352857808778292,-0.38317251147043957,-0.6363110585271164,-1.408429635823008,0.3366817248348802,0.9248709831883964,-0.1636652123977296,0.2393242253664049,"Rugby"
-0.16331099141072317,-1.7346013094110921,-0.6363110585271164,-1.408429635823008,0.3366817248348802,-0.538852283532514,0.7306729189980155,0.33403551455396086,"Futbol"
0.5881747425027053,-0.38317251147043957,0.008022259763665582,-1.408429635823008,1.1781479310346445,0.9248709831883964,-1.0580033437934746,0.5234580929290729,"Rugby"
0.18352857808778292,-0.38317251147043957,-0.6363110585271164,-1.408429635823008,-0.5047844813648843,-2.0025755502534244,0.5680659860169709,-0.044809642196263,"Futbol"
-0.16331099141072317,-1.7346013094110921,0.008022259763665582,0.7096088037508264,1.1781479310346445,0.9248709831883964,-1.3832172097555637,0.7128806713041848,"Rugby"
0.2991417679206176,-0.38317251147043957,0.008022259763665582,-1.408429635823008,-0.5047844813648843,-0.538852283532514,0.9745833184695823,0.4761024483352948,"Futbol"
1.6865000459146378,0.968256286470213,-0.6363110585271164,0.7096088037508264,0.3366817248348802,0.9248709831883964,0.5680659860169709,-1.1339894678531566,"Futbol"
-0.7991835354913159,0.968256286470213,0.008022259763665582,0.7096088037508264,-1.3462506875646487,-0.538852283532514,0.08024518707383724,0.8549476050855187,"Futbol"
0.7615945272519583,-1.0588869104407659,0.008022259763665582,0.7096088037508264,0.3366817248348802,-2.0025755502534244,-0.4888790783598187,0.09725729158507096,"Futbol"
-0.6257637507420629,1.6439706854405394,-0.6363110585271164,0.7096088037508264,1.1781479310346445,-0.538852283532514,0.6493694525074932,0.42874680374151686,"Futbol"
-0.1055043964943048,0.29254188749988674,-0.6363110585271164,0.7096088037508264,-0.5047844813648843,-2.0025755502534244,1.2184937179411492,-1.2287007570407127,"Futbol"
-1.0304099151569863,0.968256286470213,-0.6363110585271164,0.7096088037508264,-1.3462506875646487,0.9248709831883964,-0.8140929443219078,1.1864371172419645,"Basketball"
-0.8569901304077333,0.29254188749988674,0.008022259763665582,0.7096088037508264,-1.3462506875646487,0.9248709831883964,-1.0580033437934746,0.7128806713041848,"Basketball"
-1.5506692694047435,0.968256286470213,-0.6363110585271164,0.7096088037508264,1.1781479310346445,-0.538852283532514,0.6493694525074932,-0.044809642196263,"Futbol"
-1.319442889739074,0.29254188749988674,0.008022259763665582,0.7096088037508264,-1.3462506875646487,-0.538852283532514,-0.570182544850341,-1.0866338232593786,"Voleibol"
0.7615945272519583,-2.410315708381418,-1.2806443768178983,-1.408429635823008,1.1781479310346445,0.9248709831883964,-1.5458241427366084,0.6181693821166288,"Rugby"
-0.5679571558256455,0.968256286470213,-0.6363110585271164,-1.408429635823008,0.3366817248348802,0.9248709831883964,-0.24496867888825188,-1.2287007570407127,"Futbol"
0.6459813374191237,-1.0588869104407659,1.9410222146360114,0.7096088037508264,0.3366817248348802,-2.0025755502534244,0.6493694525074932,-1.1339894678531566,"Futbol"
-1.4350560795719087,-0.38317251147043957,-0.6363110585271164,0.7096088037508264,1.1781479310346445,0.9248709831883964,-1.0580033437934746,-0.044809642196263,"Rugby"
0.47256155266987065,0.968256286470213,0.6523555780544475,0.7096088037508264,-1.3462506875646487,0.9248709831883964,0.32415558654540405,2.133550009117524,"Basketball"
0.18352857808778292,-0.38317251147043957,2.5853555329267937,0.7096088037508264,1.1781479310346445,0.9248709831883964,-0.9766998773029524,1.8020604969610785,"Basketball"
-0.22111758632714051,-0.38317251147043957,0.008022259763665582,0.7096088037508264,0.3366817248348802,0.9248709831883964,0.6493694525074932,-0.044809642196263,"Futbol"
1.6286934509982216,-1.7346013094110921,0.008022259763665582,0.7096088037508264,1.1781479310346445,0.9248709831883964,-1.464520676246086,0.4761024483352948,"Rugby"
0.12572198317136454,-0.38317251147043957,2.5853555329267937,0.7096088037508264,-0.5047844813648843,-0.538852283532514,0.16154865356435952,-0.044809642196263,"Futbol"
-1.3772494846554915,-0.38317251147043957,-0.6363110585271164,-1.408429635823008,1.1781479310346445,0.9248709831883964,-1.0580033437934746,-1.0392781786656007,"Rugby"
-1.4350560795719087,-1.7346013094110921,0.008022259763665582,0.7096088037508264,1.1781479310346445,0.9248709831883964,-1.3019137432650414,0.9496588942730747,"Rugby"
0.8194011221683747,0.29254188749988674,-1.2806443768178983,0.7096088037508264,-0.5047844813648843,-0.538852283532514,-0.24496867888825188,3.0806629009930844,"Basketball"
0.4147549577534523,-0.38317251147043957,-0.6363110585271164,0.7096088037508264,1.1781479310346445,0.9248709831883964,-1.3019137432650414,1.1864371172419645,"Rugby"
0.18352857808778292,0.29254188749988674,-0.6363110585271164,0.7096088037508264,0.3366817248348802,0.9248709831883964,-0.8953964108124302,-0.8024999556967107,"Rugby"
1.5708868560818032,-0.38317251147043957,-0.6363110585271164,0.7096088037508264,1.1781479310346445,-0.538852283532514,-0.8953964108124302,0.42874680374151686,"Rugby"
0.18352857808778292,-0.38317251147043957,2.5853555329267937,0.7096088037508264,1.1781479310346445,0.9248709831883964,-1.2206102767745193,0.8075919604917408,"Rugby"
1.39746707133255,-1.0588869104407659,-0.6363110585271164,0.7096088037508264,1.1781479310346445,0.9248709831883964,0.9745833184695823,-1.0392781786656007,"Rugby"
-1.3772494846554915,0.29254188749988674,-0.6363110585271164,0.7096088037508264,-0.5047844813648843,-0.538852283532514,0.32415558654540405,-0.8972112448842667,"Futbol"
0.8772077170847931,-1.0588869104407659,0.6523555780544475,0.7096088037508264,0.3366817248348802,-0.538852283532514,0.6493694525074932,-0.8972112448842667,"Futbol"
0.06791538825494824,-1.7346013094110921,-0.6363110585271164,-1.408429635823008,1.1781479310346445,0.9248709831883964,-1.3019137432650414,0.6181693821166288,"Rugby"
1.6286934509982216,-0.38317251147043957,-0.6363110585271164,0.7096088037508264,-1.3462506875646487,-2.0025755502534244,0.16154865356435952,-1.0392781786656007,"Futbol"
0.7037879323355399,2.3196850844108656,-0.6363110585271164,0.7096088037508264,-1.3462506875646487,-2.0025755502534244,-0.570182544850341,0.8549476050855187,"Futbol"
1.6286934509982216,-1.7346013094110921,0.008022259763665582,0.7096088037508264,1.1781479310346445,0.9248709831883964,-1.2206102767745193,0.0025460023975149852,"Rugby"
-1.0882165100734036,-0.38317251147043957,-0.6363110585271164,0.7096088037508264,1.1781479310346445,0.9248709831883964,-1.139306810283997,-1.1339894678531566,"Rugby"
-1.0304099151569863,0.29254188749988674,0.008022259763665582,0.7096088037508264,-0.5047844813648843,0.19300934982794124,0.8119763854885378,-1.2287007570407127,"Futbol"
-1.492862674488326,-0.38317251147043957,0.008022259763665582,0.7096088037508264,-1.3462506875646487,-0.538852283532514,-0.24496867888825188,-1.1813451124469345,"Voleibol"
-1.146023104989821,0.968256286470213,-1.2806443768178983,0.7096088037508264,-0.5047844813648843,0.9248709831883964,0.32415558654540405,-1.2287007570407127,"Voleibol"
-0.8569901304077333,0.29254188749988674,1.9410222146360114,0.7096088037508264,0.3366817248348802,-0.538852283532514,-0.4888790783598187,0.09725729158507096,"Futbol"
-0.972603320240568,-0.38317251147043957,0.008022259763665582,0.7096088037508264,-0.5047844813648843,-0.538852283532514,0.6493694525074932,0.4761024483352948,"Futbol"
1.5130802611653869,0.29254188749988674,-0.6363110585271164,0.7096088037508264,1.1781479310346445,0.9248709831883964,-0.4075756118692964,-0.5183660881340428,"Rugby"
-0.7413769405748987,-0.38317251147043957,0.008022259763665582,-1.408429635823008,0.3366817248348802,0.9248709831883964,-1.139306810283997,1.1390814726481866,"Basketball"
1.1084340967504624,0.968256286470213,-0.6363110585271164,-1.408429635823008,0.3366817248348802,0.9248709831883964,-0.4075756118692964,0.09725729158507096,"Rugby"
-0.27892418124355783,-1.7346013094110921,-1.2806443768178983,-1.408429635823008,1.1781479310346445,-2.7344371836138794,-1.5458241427366084,-0.5657217327278208,"Rugby"
0.06791538825494824,-0.38317251147043957,-0.6363110585271164,0.7096088037508264,-0.5047844813648843,-0.538852283532514,1.9502249163558496,-1.0866338232593786,"Futbol"
1.2240472865832992,-0.38317251147043957,-0.6363110585271164,-1.408429635823008,1.1781479310346445,0.9248709831883964,-1.3019137432650414,-0.5183660881340428,"Rugby"
-1.6084758643211619,-0.38317251147043957,0.008022259763665582,0.7096088037508264,-1.3462506875646487,-0.538852283532514,-0.1636652123977296,-0.7077886665091547,"Voleibol"
-0.16331099141072317,0.968256286470213,-0.6363110585271164,0.7096088037508264,1.1781479310346445,0.9248709831883964,-0.7327894778313856,-0.8972112448842667,"Rugby"
0.4147549577534523,0.968256286470213,1.2966888963452297,0.7096088037508264,-1.3462506875646487,-0.538852283532514,-0.32627214537877414,0.0025460023975149852,"Futbol"
-1.2616362948226556,-1.7346013094110921,2.5853555329267937,0.7096088037508264,0.3366817248348802,0.9248709831883964,-0.7327894778313856,-1.2287007570407127,"Futbol"
-1.2038296999062383,-0.38317251147043957,-1.2806443768178983,0.7096088037508264,-1.3462506875646487,-0.538852283532514,1.6250110503937605,0.7128806713041848,"Futbol"
1.3396604764161337,0.29254188749988674,0.008022259763665582,0.7096088037508264,1.1781479310346445,0.9248709831883964,-0.7327894778313856,-0.5183660881340428,"Rugby"
-1.0304099151569863,0.29254188749988674,1.9410222146360114,0.7096088037508264,1.1781479310346445,0.9248709831883964,-1.139306810283997,1.7073492077735224,"Basketball"
-1.146023104989821,-0.38317251147043957,0.008022259763665582,-1.408429635823008,1.1781479310346445,-0.538852283532514,-0.570182544850341,-1.2287007570407127,"Futbol"
-1.2038296999062383,0.29254188749988674,1.2966888963452297,-1.408429635823008,1.1781479310346445,0.9248709831883964,-0.8140929443219078,-1.2287007570407127,"Futbol"
1.2240472865832992,2.3196850844108656,-0.6363110585271164,-1.408429635823008,-1.3462506875646487,-0.538852283532514,-0.24496867888825188,-1.1813451124469345,"Futbol"
1.2240472865832992,-0.38317251147043957,-0.6363110585271164,0.7096088037508264,0.3366817248348802,-2.0025755502534244,1.7063145168842828,1.8967717861486344,"Futbol"
0.2413351730041992,0.29254188749988674,0.008022259763665582,-1.408429635823008,-1.3462506875646487,0.9248709831883964,-0.1636652123977296,0.4761024483352948,"Basketball"
-1.492862674488326,-0.38317251147043957,-0.6363110585271164,0.7096088037508264,0.3366817248348802,-0.538852283532514,1.2184937179411492,-0.7077886665091547,"Futbol"
0.2413351730041992,0.29254188749988674,-0.6363110585271164,-1.408429635823008,1.1781479310346445,-0.538852283532514,-0.8140929443219078,-0.3289435097589309,"Rugby"
-0.16331099141072317,0.29254188749988674,2.5853555329267937,-1.408429635823008,0.3366817248348802,-2.0025755502534244,2.0315283828463717,-0.3762991543527089,"Futbol"
